GT,Model_1,Model_2
0,0.1944588296219575,0.0837304535526834
0,0.1944588296219575,0.060359487348778
0,0.1944588296219575,0.0911219871282243
0,0.1944588296219575,0.079591334365986
0,0.1944588296219575,0.0814107908163127
0,0.1944588296219575,0.0771906040923897
1,1.0,0.9998817003806812
0,0.1944588296219575,0.8894679425678682
0,0.1944588296219575,0.1095796753388875
0,0.3247200689061154,0.1355436909743447
0,0.1944588296219575,0.117960939864068
0,0.1944588296219575,0.0756258053458649
0,0.1944588296219575,0.0776631916270204
0,0.1944588296219575,0.1377213186700441
1,0.9981185324553152,0.948704378844854
1,0.3247200689061154,0.1912883945123271
0,0.1944588296219575,0.6528506782109064
0,0.1944588296219575,0.060292872465021
0,0.1944588296219575,0.8400053205579681
1,0.1944588296219575,0.4139283278130052
0,0.1944588296219575,0.6858361681293067
0,0.3247200689061154,0.177292464581184
0,0.1944588296219575,0.7077414884975931
0,0.1944588296219575,0.103488809626713
0,0.1944588296219575,0.1677382593268641
0,0.1944588296219575,0.1102904855505494
0,0.1944588296219575,0.0578626523709925
0,0.1944588296219575,0.076706394365161
0,0.1944588296219575,0.0615592754229794
0,0.1944588296219575,0.7770299255312052
0,0.1944588296219575,0.962603407931644
0,0.1944588296219575,0.0769104832194425
0,0.1944588296219575,0.0636094046253715
1,1.0,0.9999467193494228
0,0.1944588296219575,0.9458712587630254
0,0.1944588296219575,0.0701163794104643
0,0.3247200689061154,0.1418925514787682
0,0.3247200689061154,0.1704568514259502
0,0.1944588296219575,0.8681775214521784
1,1.0,0.9999999911153452
0,0.1944588296219575,0.0778568509497385
0,0.1944588296219575,0.066358486694638
0,0.1944588296219575,0.315685962205633
0,0.1944588296219575,0.1278895837151199
0,0.1944588296219575,0.5279576575834463
0,0.1944588296219575,0.0736648572115433
0,0.1944588296219575,0.6429284827646087
0,0.1944588296219575,0.0818152866377149
0,0.1944588296219575,0.1233429007605452
0,0.1944588296219575,0.0964148839955214
0,0.1944588296219575,0.0600477034179227
0,0.1944588296219575,0.0702207785955204
0,0.1944588296219575,0.0683491928158134
0,0.1944588296219575,0.0629797690754633
0,0.1944588296219575,0.6704402345787892
0,0.1944588296219575,0.0981621663245952
0,0.1944588296219575,0.0862306234286048
0,0.1944588296219575,0.0805746702486985
0,0.1944588296219575,0.057589875378558
0,0.1944588296219575,0.0928376991606043
1,0.1944588296219575,0.9972373397692584
0,0.1944588296219575,0.2571024318656662
0,0.1944588296219575,0.0741506404615577
0,0.1944588296219575,0.0633174177211143
1,1.0,0.999999983351458
0,0.1944588296219575,0.0879932205029561
0,0.1944588296219575,0.0598091347585093
0,0.1944588296219575,0.0673384502107059
0,0.1944588296219575,0.127335917883553
0,0.3247200689061154,0.1162926856797516
1,0.649171270718232,0.9223063481993524
0,0.1944588296219575,0.7102403087625166
0,0.1944588296219575,0.1156466790799749
0,0.1944588296219575,0.147644417555547
1,0.9981185324553152,0.9927241265941223
1,0.1944588296219575,0.0806821678147771
1,0.1944588296219575,0.9969575891684034
0,0.1944588296219575,0.0753684329916536
0,0.1944588296219575,0.0828525177237445
0,0.1944588296219575,0.1772925987905164
1,1.0,0.9999982800003884
1,0.1944588296219575,0.2191294379386266
0,0.1944588296219575,0.2668281624296946
0,0.1944588296219575,0.0664293643245311
0,0.1944588296219575,0.0759893013750011
0,0.1944588296219575,0.4940208030113815
1,1.0,0.7778040439258146
0,0.1944588296219575,0.0652153376691576
0,0.1944588296219575,0.3664854976885361
0,0.1944588296219575,0.6558298664166822
1,1.0,0.9999973761283908
0,0.1944588296219575,0.1559274392479853
1,0.1944588296219575,0.9531410602097532
0,0.3247200689061154,0.1946717409593021
0,0.649171270718232,0.4303855111378842
0,0.1944588296219575,0.6543538255346971
1,0.1944588296219575,0.5721549453600047
0,0.1944588296219575,0.0850501181190684
0,0.3247200689061154,0.1531657997748457
0,0.1944588296219575,0.7955991912925904
0,0.649171270718232,0.3498095437911139
0,0.1944588296219575,0.0615536462625388
1,0.9981185324553152,0.992988129411458
0,0.1944588296219575,0.0833847181917952
0,0.1944588296219575,0.9435102404681136
0,0.1944588296219575,0.0591374392866133
0,0.1944588296219575,0.3777153164161684
0,0.1944588296219575,0.1247916232818973
0,0.1944588296219575,0.0674611868284281
0,0.1944588296219575,0.588356130412417
0,0.1944588296219575,0.0989273138587518
0,0.1944588296219575,0.0740272739254521
1,1.0,0.8092656925680508
0,0.1944588296219575,0.8921210747027873
0,0.3247200689061154,0.1126902480388211
1,0.9981185324553152,0.9980459605921198
0,0.3247200689061154,0.1444465657441731
0,0.1944588296219575,0.063261335775176
0,0.1944588296219575,0.1015540148130509
0,0.1944588296219575,0.0924067247546668
1,0.9981185324553152,0.988019798226182
0,0.3247200689061154,0.1421181999971254
0,0.1944588296219575,0.1201929388088827
0,0.1944588296219575,0.6496763055443718
0,0.1944588296219575,0.1157077864393636
0,0.1944588296219575,0.0889101806214989
0,0.1944588296219575,0.0650005560072401
0,0.1944588296219575,0.6275153630841063
0,0.1944588296219575,0.6711895350018436
0,0.1944588296219575,0.7687845590774975
0,0.1944588296219575,0.0672822590612329
0,0.1944588296219575,0.0632899236077388
0,0.1944588296219575,0.2029683849009334
1,1.0,0.7151483848095243
0,0.1944588296219575,0.7270518396199582
1,0.1944588296219575,0.7801987302553406
0,0.1944588296219575,0.0718604134633073
0,0.1944588296219575,0.0946229999335832
0,0.1944588296219575,0.0688762057034664
0,0.1944588296219575,0.1124053665394679
1,1.0,0.9428755099264944
0,0.1944588296219575,0.0673233478397504
1,1.0,0.9473904395577208
0,0.3247200689061154,0.1416198746466757
0,0.1944588296219575,0.0706816879844322
0,0.1944588296219575,0.0868076155811498
0,0.1944588296219575,0.6684031679351962
0,0.1944588296219575,0.1465843114823096
0,0.1944588296219575,0.1028053487500427
0,0.1944588296219575,0.0971455851752694
1,1.0,0.7614492147338291
0,0.1944588296219575,0.0646731696585719
0,0.1944588296219575,0.0696972410958507
0,0.1944588296219575,0.1068149898344986
0,0.1944588296219575,0.2285505287264428
0,0.1944588296219575,0.4638618056422742
0,0.1944588296219575,0.2395840599824469
1,0.9981185324553152,0.9540782519922888
1,1.0,0.9994615272210282
0,0.1944588296219575,0.5023809721004568
0,0.1944588296219575,0.1173746256736757
1,0.1944588296219575,0.94151620916276
1,1.0,0.999980255276664
0,0.1944588296219575,0.0591411771544015
0,0.1944588296219575,0.1753542910152564
0,0.1944588296219575,0.1451281658171876
0,0.1944588296219575,0.080460742717756
0,0.1944588296219575,0.0955377912251733
1,1.0,0.8373676982254024
0,0.3247200689061154,0.1358867852543342
0,0.1944588296219575,0.5422923522892789
0,0.1944588296219575,0.0656830455898773
0,0.1944588296219575,0.1373498085610228
0,0.1944588296219575,0.0588113852488955
1,0.1944588296219575,0.6244008788462642
0,0.1944588296219575,0.0983300327637012
0,0.1944588296219575,0.0798460929426842
0,0.1944588296219575,0.1088823626898177
1,1.0,0.9293363229892744
0,0.1944588296219575,0.0574697297206627
0,0.1944588296219575,0.0908481875328837
0,0.1944588296219575,0.0976386814938556
0,0.1944588296219575,0.0776241345641935
0,0.1944588296219575,0.3881332599290935
0,0.1944588296219575,0.0639479139191414
0,0.3247200689061154,0.1371128901112155
1,0.649171270718232,0.9884779889101054
0,0.1944588296219575,0.0589559531307082
1,1.0,0.7953978842214822
0,0.3247200689061154,0.1007526641679315
0,0.1944588296219575,0.0740607952425541
0,0.1944588296219575,0.7240110493485291
0,0.1944588296219575,0.9321506331794942
0,0.1944588296219575,0.0576587296687597
0,0.1944588296219575,0.359864090478224
0,0.1944588296219575,0.1019577877163543
0,0.1944588296219575,0.1339121439359003
0,0.1944588296219575,0.1092047062721642
0,0.3247200689061154,0.3163038294198763
0,0.1944588296219575,0.061619935796194
0,0.1944588296219575,0.612240453805626
0,0.1944588296219575,0.6264522163766153
0,0.1944588296219575,0.0935216325536707
0,0.1944588296219575,0.0590534421142882
0,0.3247200689061154,0.1191852222139814
0,0.1944588296219575,0.5695828243678001
0,0.1944588296219575,0.0621979839901079
0,0.1944588296219575,0.0694614722895911
0,0.1944588296219575,0.6521991096498128
0,0.1944588296219575,0.6994855889694342
1,1.0,0.8453801069513251
1,0.8623853211009175,0.9998147021726204
1,1.0,0.5323183350669101
0,0.1944588296219575,0.3319976307512506
0,0.1944588296219575,0.5117760705016707
0,0.1944588296219575,0.1112363305753481
0,0.1944588296219575,0.1186500332528621
0,0.1944588296219575,0.1101546496029638
1,0.9981185324553152,0.9976755581747668
0,0.1944588296219575,0.2822125256123631
0,0.1944588296219575,0.0574892364241286
0,0.649171270718232,0.4270845895117738
0,0.1944588296219575,0.4248747596121602
0,0.1944588296219575,0.0650265995339271
1,1.0,0.9999984543452322
0,0.1944588296219575,0.0602045515756491
0,0.1944588296219575,0.0607262555960673
1,0.8623853211009175,0.9940738435581052
0,0.1944588296219575,0.0608794061359079
0,0.1944588296219575,0.4595004130073906
1,1.0,0.891667082166198
0,0.1944588296219575,0.7219559546476857
0,0.1944588296219575,0.0664469099964116
0,0.3247200689061154,0.1260313113921504
1,0.1944588296219575,0.9986385912735132
0,0.1944588296219575,0.1083810003277357
0,0.1944588296219575,0.7321061621955405
0,0.1944588296219575,0.4770165990399499
0,0.1944588296219575,0.8373798999685245
0,0.3247200689061154,0.289091037788547
0,0.1944588296219575,0.0906704001161581
0,0.1944588296219575,0.0727346678377768
0,0.1944588296219575,0.1316922111881747
0,0.1944588296219575,0.0667771894978354
0,0.1944588296219575,0.0685078941315696
0,0.1944588296219575,0.0710313461357676
0,0.1944588296219575,0.1342060061503072
0,0.1944588296219575,0.0903429526453634
0,0.1944588296219575,0.058410821061008
0,0.1944588296219575,0.059479849510846
0,0.1944588296219575,0.5580874765904058
0,0.1944588296219575,0.2484036414638945
0,0.1944588296219575,0.1301513577370086
0,0.1944588296219575,0.3756262963185745
0,0.1944588296219575,0.2194100506357537
0,0.1944588296219575,0.1295936815637153
0,0.1944588296219575,0.109495727622987
0,0.1944588296219575,0.0581919079654599
0,0.1944588296219575,0.0767648000518075
1,1.0,0.3505619976439432
0,0.1944588296219575,0.1271080350583858
0,0.1944588296219575,0.8756966969169188
0,0.1944588296219575,0.0763828036464482
0,0.1944588296219575,0.0620429775559475
0,0.1944588296219575,0.4999114921119587
0,0.1944588296219575,0.0624198041066005
1,0.1944588296219575,0.9302613861302688
0,0.1944588296219575,0.0687847830114584
0,0.1944588296219575,0.4784248920064504
0,0.1944588296219575,0.0853710004181641
0,0.1944588296219575,0.0666771665515413
0,0.1944588296219575,0.1360838738421884
0,0.1944588296219575,0.790415750100895
0,0.1944588296219575,0.3131136635793471
0,0.649171270718232,0.5019562209724059
0,0.1944588296219575,0.4118059132028648
0,0.1944588296219575,0.077547927836707
0,0.1944588296219575,0.6250201378596241
0,0.1944588296219575,0.0727975277873032
0,0.1944588296219575,0.0580928267533727
0,0.1944588296219575,0.058904153890967
0,0.3247200689061154,0.1818012087738009
0,0.1944588296219575,0.0658886158544046
1,0.9981185324553152,0.9967379304017644
0,0.1944588296219575,0.0691343234326576
0,0.1944588296219575,0.1282607736973781
0,0.1944588296219575,0.0746614788455829
0,0.1944588296219575,0.0586351809106724
0,0.1944588296219575,0.0581543007801967
0,0.1944588296219575,0.0960091338322351
1,0.9981185324553152,0.9994185354758188
0,0.1944588296219575,0.1720465134943629
0,0.1944588296219575,0.0837032598037397
0,0.1944588296219575,0.7723205346182439
1,1.0,0.8314854918878114
0,0.1944588296219575,0.060425884517406
0,0.1944588296219575,0.0649138123177634
0,0.1944588296219575,0.0615572068977908
0,0.1944588296219575,0.0655189652185501
0,0.1944588296219575,0.0589807688766297
0,0.1944588296219575,0.7543759853625971
0,0.1944588296219575,0.1836093921923987
0,0.1944588296219575,0.0684222859668561
0,0.1944588296219575,0.060969381353365
0,0.1944588296219575,0.0629559082650541
0,0.1944588296219575,0.9626867237140662
0,0.1944588296219575,0.0718105770976413
0,0.1944588296219575,0.240575214775435
0,0.1944588296219575,0.0623347303220349
0,0.1944588296219575,0.7791362068195391
0,0.1944588296219575,0.0839546455150683
1,1.0,0.9999980286282584
0,0.1944588296219575,0.2524986828570231
0,0.1944588296219575,0.0635597639939527
1,1.0,0.908738301730202
0,0.1944588296219575,0.067211231152494
0,0.1944588296219575,0.1048364227669235
0,0.1944588296219575,0.197396038915289
0,0.3247200689061154,0.1158560668711698
0,0.3247200689061154,0.347939453530594
0,0.1944588296219575,0.154844161072928
0,0.1944588296219575,0.0926300305743847
0,0.1944588296219575,0.057556536694249
0,0.1944588296219575,0.0912426419580797
0,0.1944588296219575,0.1082715073592746
0,0.1944588296219575,0.0743422163991083
0,0.1944588296219575,0.1407754080757805
0,0.1944588296219575,0.0665011237294147
0,0.1944588296219575,0.0575060184190129
0,0.1944588296219575,0.8549894417329552
1,1.0,0.7558700294335047
0,0.1944588296219575,0.0585397326224117
0,0.1944588296219575,0.0900728023260544
0,0.1944588296219575,0.8994792366545767
0,0.649171270718232,0.5255321044617651
1,1.0,0.6521886489554118
0,0.1944588296219575,0.0636323646721253
0,0.1944588296219575,0.0835095349095904
0,0.1944588296219575,0.3141960573350398
0,0.1944588296219575,0.0608996425926115
0,0.1944588296219575,0.1268853702403844
0,0.1944588296219575,0.0606124396521318
0,0.1944588296219575,0.0582817396525379
1,1.0,0.9998703136992164
0,0.1944588296219575,0.2473070363025567
0,0.3247200689061154,0.0987342998967474
1,0.9981185324553152,0.9936467605719864
1,1.0,0.7798079250870713
0,0.1944588296219575,0.3063438363410496
0,0.1944588296219575,0.0681701084303681
1,0.1944588296219575,0.9766253203037444
1,1.0,0.9999873168815884
0,0.1944588296219575,0.0854470399099198
0,0.1944588296219575,0.0879280322891323
0,0.1944588296219575,0.0638559692592541
0,0.1944588296219575,0.3329600613332834
0,0.3247200689061154,0.2141466208134712
0,0.1944588296219575,0.3914742528376613
0,0.1944588296219575,0.2231303803221738
0,0.3247200689061154,0.161171308766158
0,0.3247200689061154,0.2225426866629762
0,0.1944588296219575,0.1435786292976742
0,0.1944588296219575,0.0681695322975451
0,0.1944588296219575,0.0688737222272001
0,0.1944588296219575,0.0822443598764453
1,1.0,0.9999966801062682
1,1.0,0.999997995105807
0,0.1944588296219575,0.0715184319434793
0,0.1944588296219575,0.0722567367930564
0,0.1944588296219575,0.3756775381497021
0,0.1944588296219575,0.0664449151040262
0,0.1944588296219575,0.1150572787487823
1,1.0,0.9999999488724298
0,0.1944588296219575,0.3351859562978936
0,0.1944588296219575,0.4121384334997662
0,0.1944588296219575,0.1037730714301806
1,1.0,0.9999986638105486
0,0.1944588296219575,0.0874294135923531
0,0.1944588296219575,0.0857536191180088
0,0.3247200689061154,0.2622378475039357
0,0.1944588296219575,0.0660869626927539
0,0.1944588296219575,0.0690175439174651
0,0.3247200689061154,0.1796034922976252
0,0.1944588296219575,0.0654463660634264
0,0.3247200689061154,0.1668173034088093
0,0.1944588296219575,0.0821067569573359
1,1.0,0.9993605037834242
0,0.1944588296219575,0.0669602040194065
0,0.1944588296219575,0.349890535223208
0,0.1944588296219575,0.1259621726737401
1,0.3247200689061154,0.4459611560670181
0,0.1944588296219575,0.08926687146737
0,0.1944588296219575,0.1826631579045391
0,0.1944588296219575,0.0832759367831626
0,0.1944588296219575,0.4545780604823496
0,0.1944588296219575,0.0699819093389551
0,0.1944588296219575,0.1951547755376556
